25
13	0.000000	94.064707	97.859280	98.793931	99.088874	100.490826	100.249559	99.821383	99.267241	101.027412	96.489348	97.462778	100.114151	93.879206	95.945186	95.945186	103.498313	102.624641	98.796914	103.096135	105.929292	102.455739	107.191527	106.828923	110.094499	
8	94.064707	0.000000	94.118488	91.130961	94.222461	92.067694	94.768116	93.518762	93.497011	93.050036	95.557799	93.394679	97.073678	93.153231	94.857438	94.857438	100.507575	100.887986	96.681484	100.827779	102.693706	101.050545	108.397212	105.089094	109.225950	
15	97.859280	94.118488	0.000000	34.600488	36.943347	33.382475	36.701582	75.253445	74.870200	75.939811	98.665712	95.986505	98.600868	99.664778	100.815054	100.815054	110.790416	110.398354	102.801282	106.638586	104.261597	103.122389	112.527866	109.619481	112.237231	
21	98.793931	91.130961	34.600488	0.000000	13.977045	10.853935	22.623653	73.824799	74.271519	75.190825	99.917852	95.047015	99.741937	99.309428	101.134203	101.134203	108.408800	107.267561	102.184167	107.681258	104.883876	101.251981	111.289745	107.761175	109.888216	
7	99.088874	94.222461	36.943347	13.977045	0.000000	15.890718	26.070707	75.693496	76.420332	77.551514	99.404030	96.826195	101.167302	100.506856	101.627493	101.627493	110.932826	109.859251	105.161410	108.618615	107.811820	103.485418	112.635007	110.827690	111.306247	
19	100.490826	92.067694	33.382475	10.853935	15.890718	0.000000	22.425493	75.346967	75.487061	76.425499	100.051124	96.171455	99.907673	100.372300	101.348550	101.348550	110.380142	109.209639	103.419542	107.644535	104.202052	101.956678	112.607931	108.703752	109.793100	
4	100.249559	94.768116	36.701582	22.623653	26.070707	22.425493	0.000000	77.885655	77.800562	78.542716	102.086938	97.995110	100.841479	100.983674	103.042812	103.042812	112.057447	109.790305	104.292250	108.467392	107.242202	104.300482	112.834354	109.773469	110.289467	
14	99.821383	93.518762	75.253445	73.824799	75.693496	75.346967	77.885655	0.000000	30.556591	30.268322	95.287077	94.000549	97.996269	98.936700	99.379647	99.379647	110.988572	110.944481	107.163360	108.866337	106.977041	104.655621	111.539158	109.097137	111.219568	
24	99.267241	93.497011	74.870200	74.271519	76.420332	75.487061	77.800562	30.556591	0.000000	8.347642	96.329612	94.352521	97.292663	99.643304	100.544634	100.544634	108.308307	108.465751	104.621502	107.607891	104.879742	105.011842	109.333277	108.036664	111.706102	
12	101.027412	93.050036	75.939811	75.190825	77.551514	76.425499	78.542716	30.268322	8.347642	0.000000	96.042393	93.064210	97.005554	99.904112	100.891020	100.891020	107.873926	107.349061	103.547400	105.898746	105.241053	104.902353	110.504409	108.448112	111.132880	
17	96.489348	95.557799	98.665712	99.917852	99.404030	100.051124	102.086938	95.287077	96.329612	96.042393	0.000000	87.005449	90.886749	99.582753	101.593711	101.593711	103.018621	102.941055	102.836801	106.145348	106.742909	103.641461	114.585734	108.842323	110.798978	
22	97.462778	93.394679	95.986505	95.047015	96.826195	96.171455	97.995110	94.000549	94.352521	93.064210	87.005449	0.000000	67.551078	98.856052	98.363742	98.363742	103.360688	105.178085	101.244153	105.330141	104.593138	100.791463	112.823620	108.893106	114.805964	
6	100.114151	97.073678	98.600868	99.741937	101.167302	99.907673	100.841479	97.996269	97.292663	97.005554	90.886749	67.551078	0.000000	96.732559	99.009674	99.009674	106.854600	106.947419	103.640536	108.371757	106.916065	105.242504	111.264835	112.000648	114.900709	
23	93.879206	93.153231	99.664778	99.309428	100.506856	100.372300	100.983674	98.936700	99.643304	99.904112	99.582753	98.856052	96.732559	0.000000	60.274131	60.274131	101.936314	102.497038	96.039633	101.295690	104.246501	101.413391	109.290821	104.246378	107.672359	
11	95.945186	94.857438	100.815054	101.134203	101.627493	101.348550	103.042812	99.379647	100.544634	100.891020	101.593711	98.363742	99.009674	60.274131	0.000000	0.000000	105.182770	105.864635	99.020427	102.548625	103.801213	99.763693	108.573459	103.008673	104.850552	
2	95.945186	94.857438	100.815054	101.134203	101.627493	101.348550	103.042812	99.379647	100.544634	100.891020	101.593711	98.363742	99.009674	60.274131	0.000000	0.000000	105.182770	105.864635	99.020427	102.548625	103.801213	99.763693	108.573459	103.008673	104.850552	
