50
4	0.000000	131.619331	155.437395	156.573109	155.489532	154.377011	154.831343	155.420342	155.688318	156.337016	156.343472	157.214602	153.070238	154.754047	153.696836	154.777733	153.811296	156.451301	155.652355	155.306690	157.272552	152.514815	156.372490	153.396982	154.942842	158.654089	157.038651	157.559440	155.240195	155.524523	156.068053	155.902346	155.327612	158.806286	156.997560	157.198014	154.368403	153.278034	156.071431	155.839982	150.717765	156.252770	155.719675	156.683794	157.209151	158.036488	157.838952	155.014177	154.532640	151.694394	
47	131.619331	0.000000	154.803342	157.242933	154.722058	156.617023	153.508770	155.442909	156.946603	157.042120	156.127805	156.681247	152.213307	154.228869	154.769280	156.608606	156.487881	157.826029	158.029396	155.640191	154.320625	156.008778	157.711521	153.914663	155.495804	154.537649	157.882197	157.693712	155.360524	154.620673	155.606112	155.548114	155.253417	157.778429	154.392470	157.013125	156.106827	156.540494	155.270005	153.894146	153.341614	158.540168	154.846937	156.990256	156.533545	151.480997	157.212215	156.016195	155.236429	152.291667	
19	155.437395	154.803342	0.000000	150.645005	148.198997	151.940110	154.855916	154.322411	154.907372	155.467249	155.418787	155.815958	154.069365	158.168631	153.746670	156.585208	156.145033	154.804156	156.839493	155.675863	156.440911	154.486386	155.576694	153.958927	153.239526	154.342261	155.671775	154.918437	155.308305	155.504968	156.568550	156.236176	152.694662	154.889612	156.778933	155.500016	157.380224	157.169817	156.211366	157.310487	153.065673	156.292042	153.646569	154.633834	156.864402	153.492106	154.833562	154.392086	156.341461	152.605427	
38	156.573109	157.242933	150.645005	0.000000	149.838577	155.244359	156.843115	156.302776	158.669684	159.213050	159.837558	159.928364	157.356695	158.762086	156.376573	158.815625	158.470865	159.458036	159.155153	158.252427	158.476356	153.808716	156.654766	156.784655	155.836516	156.487065	159.777149	158.893369	157.371185	156.818213	157.631305	157.462196	156.398440	157.843098	155.227841	156.859165	155.644311	157.481084	157.777400	158.119503	155.831515	159.645301	155.665736	159.111064	157.683409	156.853707	158.112549	157.674928	158.542464	152.413944	
8	155.489532	154.722058	148.198997	149.838577	0.000000	155.840850	154.935312	155.423579	156.899642	156.755936	157.453642	157.185553	153.544342	159.037591	156.487883	158.192016	154.774965	157.879751	154.958098	156.630594	156.663284	154.102319	156.718763	155.486203	157.831063	158.257840	158.358629	155.989685	157.244773	157.350957	157.243805	157.200546	154.184336	157.503804	156.573853	155.648871	156.053886	157.735415	158.147775	156.189932	155.004279	158.736719	155.142340	154.857811	155.728336	157.335867	155.705073	155.990198	157.297878	153.475152	
36	154.377011	156.617023	151.940110	155.244359	155.840850	0.000000	142.809044	152.122172	151.508094	151.281128	151.540915	154.403046	150.640374	153.879025	153.389370	153.751809	155.344173	156.712202	156.472701	157.372731	157.598760	152.183580	153.018650	155.339028	154.496104	153.146167	155.089014	154.689642	154.550252	156.964185	156.207481	155.915923	154.210234	155.932103	155.562232	152.742887	154.170662	153.792322	154.238219	153.696252	152.149051	157.507416	154.546668	155.183967	157.621881	154.848529	154.977592	153.726748	155.544669	152.266327	
27	154.831343	153.508770	154.855916	156.843115	154.935312	142.809044	0.000000	153.422525	151.987831	152.787294	152.048358	152.667378	154.600760	156.942202	153.896143	152.214386	154.291138	156.671914	155.889700	153.476912	154.814690	152.994958	152.861757	155.075228	154.428084	156.129736	156.220933	156.044756	157.220397	158.640796	158.281472	158.197398	155.296910	156.630893	154.293663	154.857289	155.317432	156.053652	156.556097	154.261590	154.474324	157.313692	152.292516	156.340243	155.494209	152.620417	158.454154	154.926006	157.288445	155.323281	
46	155.420342	155.442909	154.322411	156.302776	155.423579	152.122172	153.422525	0.000000	131.109429	130.858645	130.390373	153.840430	152.633511	155.527063	153.857182	157.033305	157.890139	156.366082	156.352981	158.656410	158.190446	154.740711	156.424204	153.984538	153.806061	155.401058	155.737993	155.922249	158.518244	161.694210	157.513974	157.333527	154.431542	156.823074	155.256216	155.726359	156.325594	156.073955	154.692685	153.759717	154.874493	159.556542	154.600633	157.598255	158.746835	153.356785	157.071925	154.041606	156.751633	152.474547	
30	155.688318	156.946603	154.907372	158.669684	156.899642	151.508094	151.987831	131.109429	0.000000	19.350334	21.831648	154.759764	156.386255	159.310966	153.407669	157.223824	158.180871	156.269767	157.184107	156.692067	156.543830	158.030093	156.167476	155.286973	155.135926	156.424233	154.659685	154.679939	158.749466	158.986523	154.349811	154.169364	156.121968	155.861898	154.817075	156.393006	154.916717	157.015831	154.982321	156.247553	154.661146	157.529122	154.114970	154.284769	155.187813	156.330098	157.828303	155.767003	155.161693	154.148513	
39	156.337016	157.042120	155.467249	159.213050	156.755936	151.281128	152.787294	130.858645	19.350334	0.000000	16.807404	155.774431	156.244927	160.097597	153.634712	156.920104	158.867729	157.417442	156.834052	157.335487	157.572596	159.099675	156.559053	154.926438	156.061910	156.144617	155.425276	154.358719	158.646217	158.976604	154.450365	154.255179	156.451825	155.589218	154.811828	156.864943	156.184076	156.834211	156.234944	156.578764	154.882516	157.443732	154.235433	155.607545	156.834496	156.069213	158.084186	156.547469	155.794628	155.059223	
