50
49	0.000000	54.601817	61.804950	87.845225	94.351996	107.529781	105.703743	109.086511	107.523846	108.440467	107.217077	107.248319	108.707212	106.313685	103.486673	105.013139	105.502321	106.091838	104.265094	105.860930	109.051778	106.602562	104.462173	104.941921	110.555875	106.787940	107.429885	107.429885	108.547541	109.011369	109.655110	107.431075	106.297236	110.976511	105.760614	106.457905	102.199661	99.099826	99.116525	102.579970	108.889707	108.335069	102.882966	101.634351	106.509119	108.047462	103.929642	103.896843	105.272361	103.241854	
44	54.601817	0.000000	60.591151	90.108911	92.653677	105.159609	104.783838	108.634957	107.261340	105.927432	107.069378	109.360923	108.795791	106.499005	101.400200	103.281488	104.625446	103.487543	101.740334	107.009924	107.880915	106.439619	104.122817	104.860771	109.188117	106.397196	107.456769	107.456769	106.838050	107.247312	108.619776	107.801697	107.141173	111.392804	104.777399	105.038091	101.848430	98.687742	99.135274	103.611797	107.048460	105.653360	102.801571	99.825013	107.425898	110.609777	107.195341	103.995398	106.120492	102.794370	
20	61.804950	60.591151	0.000000	95.401533	96.711229	109.242550	106.407850	109.374348	109.127659	106.788981	107.771390	109.029433	108.941671	107.240864	105.954968	106.787821	106.980870	108.659640	102.513028	110.803768	110.935085	108.430434	108.043550	108.136110	113.095637	111.329212	111.809058	111.809058	109.123416	110.254858	111.415090	109.972055	110.634527	112.460838	106.318511	106.281235	104.966440	101.299652	101.835622	105.349936	110.691268	110.602453	106.874732	104.082903	108.478360	111.731846	109.115253	108.671531	110.135302	104.270095	
10	87.845225	90.108911	95.401533	0.000000	72.183971	110.544468	108.956832	110.475707	112.099881	110.562525	105.573330	106.754242	107.003776	107.743953	103.747911	107.317997	107.730265	106.798548	102.223163	108.389276	114.708867	108.809951	107.830738	108.941689	110.802617	109.000951	108.435878	108.435878	108.515224	109.668377	111.636765	110.655287	109.062052	110.522744	109.290280	108.878330	109.531150	99.528525	99.334198	105.076924	109.297517	110.812736	107.751971	100.632671	107.170384	106.213663	106.095848	107.558557	105.303464	104.545956	
6	94.351996	92.653677	96.711229	72.183971	0.000000	111.391099	111.107749	111.890424	111.890841	112.153282	109.685542	110.010817	111.631024	107.557336	106.825764	109.243713	109.384534	105.628766	103.925682	107.783558	114.630985	111.339050	110.225954	107.282038	109.244270	108.359670	109.156365	109.156365	107.647624	108.628683	112.007168	108.728562	112.858667	113.068989	112.505466	111.241157	109.123505	103.999912	102.583326	107.135721	112.435562	110.904617	107.740380	104.395675	105.121656	111.183045	109.971359	106.242863	106.924815	105.721530	
50	107.529781	105.159609	109.242550	110.544468	111.391099	0.000000	50.046189	54.599636	53.916102	53.271107	100.971519	104.081238	104.207768	101.136697	103.403483	102.179147	100.543870	104.565335	101.507626	106.628176	110.398827	109.699692	109.187164	106.666034	108.304274	108.553809	109.376023	109.376023	106.098543	105.527938	109.753374	109.876098	107.641481	109.951445	112.811954	112.346251	106.606282	100.663885	101.344195	103.395156	111.986740	112.101712	105.164893	102.748580	109.185852	111.922118	107.849274	107.589505	106.013604	105.786863	
33	105.703743	104.783838	106.407850	108.956832	111.107749	50.046189	0.000000	47.634230	45.916606	47.248718	100.105619	103.411231	102.840611	98.524982	99.619812	97.652963	95.673776	100.265101	98.413057	104.837329	108.135342	107.692138	106.477622	100.674912	103.785975	101.652800	102.658578	102.658578	102.339186	100.599862	105.703348	106.595489	102.369435	109.137331	107.465513	107.409654	101.469545	97.724883	97.766735	99.913921	108.370035	106.530801	103.327079	97.671084	103.492567	107.235493	104.256533	103.756230	103.055493	99.967488	
17	109.086511	108.634957	109.374348	110.475707	111.890424	54.599636	47.634230	0.000000	26.326266	53.748650	101.501566	103.013175	102.309513	102.347345	106.049564	104.488190	102.620746	105.094791	101.428161	109.334084	114.296816	113.371716	112.091940	107.840250	109.355500	106.716348	107.835008	107.835008	107.425706	106.717912	110.844508	110.423232	109.305989	109.808730	111.615850	110.755719	107.550670	101.380618	100.910599	104.228222	111.738632	111.663293	102.878029	104.383573	108.687702	110.124484	107.494037	107.314013	106.472795	104.400666	
46	107.523846	107.261340	109.127659	112.099881	111.890841	53.916102	45.916606	26.326266	0.000000	53.550087	102.171067	105.488351	104.506176	101.111249	106.407549	105.078735	103.296850	104.604798	101.597319	109.022054	113.633729	112.874094	111.783167	106.317383	108.053683	105.951885	106.851725	106.851725	104.698999	104.053705	109.720664	109.350621	109.191416	110.142984	110.572433	110.481922	106.281486	104.174350	103.998759	104.640310	109.274066	112.848181	101.969808	102.889506	108.673958	110.393043	109.143545	108.250992	105.554986	104.202341	
42	108.440467	105.927432	106.788981	110.562525	112.153282	53.271107	47.248718	53.748650	53.550087	0.000000	101.525863	104.608329	103.734408	104.146091	105.562071	105.246488	103.798947	104.119461	100.797253	108.746878	113.466961	112.641870	113.381309	102.750502	111.151566	107.067504	108.760744	108.760744	107.162382	107.192769	110.931656	111.552216	108.856499	112.014165	110.572142	110.429951	106.151104	103.338256	103.065907	102.719057	112.698942	112.038309	106.090843	103.256734	107.703637	109.852929	107.605037	109.591219	106.466166	105.118430	
24	107.217077	107.069378	107.771390	105.573330	109.685542	100.971519	100.105619	101.501566	102.171067	101.525863	0.000000	58.126295	57.678590	98.677241	102.928896	105.112542	106.225407	103.052388	97.965318	103.800401	107.450781	102.707358	106.010595	101.677433	104.458728	101.901699	102.325841	102.325841	103.194175	103.161844	104.130137	101.864044	101.053877	106.930219	107.313161	106.860307	103.360990	98.308220	98.428093	101.432302	109.303817	109.795295	106.349941	98.255450	103.445151	108.275285	106.088589	101.769409	106.139272	103.526360	
26	107.248319	109.360923	109.029433	106.754242	110.010817	104.081238	103.411231	103.013175	105.488351	104.608329	58.126295	0.000000	25.441261	100.185388	101.523724	105.482995	105.703625	106.739315	100.499348	104.733835	109.439829	107.837431	107.921009	102.262901	109.443270	104.835058	106.057601	106.057601	105.639556	105.147900	106.396775	102.066145	104.424019	110.654147	106.444784	106.308884	106.685728	100.433571	100.079380	104.618042	111.376286	113.682534	108.927187	101.849346	103.935755	106.753046	104.848871	107.771729	106.973510	104.057931	
22	108.707212	108.795791	108.941671	107.003776	111.631024	104.207768	102.840611	102.309513	104.506176	103.734408	57.678590	25.441261	0.000000	99.234736	103.494329	105.496602	106.023035	107.736335	100.764469	106.961227	107.327694	107.420192	108.142336	101.066483	108.868968	104.534930	105.385908	105.385908	104.769726	103.942965	105.744128	102.195226	103.477562	109.822458	106.123355	105.804277	105.206113	101.637678	101.350380	104.419314	111.080502	111.791975	109.449110	100.731073	103.093994	109.808456	107.449085	107.423230	106.868498	104.608801	
37	106.313685	106.499005	107.240864	107.743953	107.557336	101.136697	98.524982	102.347345	101.111249	104.146091	98.677241	100.185388	99.234736	0.000000	91.238120	90.512013	88.404346	90.673951	89.321345	95.979669	104.313939	102.657653	105.301697	100.433957	102.464019	103.455884	103.764813	103.764813	101.084628	101.023748	105.068739	103.213722	101.587732	104.850642	106.877674	107.093585	100.361481	95.713474	95.803362	102.855436	105.421461	103.395575	102.998561	98.096978	105.947322	107.112849	105.386785	102.401305	101.187379	101.832657	
2	103.486673	101.400200	105.954968	103.747911	106.825764	103.403483	99.619812	106.049564	106.407549	105.562071	102.928896	101.523724	103.494329	91.238120	0.000000	67.233661	64.535727	77.351817	89.711945	94.576926	101.956285	97.835481	98.662490	101.527641	107.140278	103.171831	104.579140	104.579140	105.221629	104.119719	104.220821	104.849539	100.652940	105.506120	104.662455	105.334745	103.651982	99.823482	99.171916	101.736940	106.490507	107.979790	101.572611	94.653809	102.780519	111.346696	108.001044	102.248542	104.850260	101.184504	
5	105.013139	103.281488	106.787821	107.317997	109.243713	102.179147	97.652963	104.488190	105.078735	105.246488	105.112542	105.482995	105.496602	90.512013	67.233661	0.000000	16.419022	75.836822	86.650220	96.722634	105.240419	100.792421	102.420727	103.330289	107.064932	104.208763	105.256283	105.256283	104.632312	103.919433	103.762779	103.065074	100.278361	106.774944	105.519938	105.129963	101.830304	100.408480	99.921704	98.196279	104.227074	105.341046	103.161737	97.398206	103.537030	109.413854	106.510265	101.578165	102.919564	102.233107	
36	105.502321	104.625446	106.980870	107.730265	109.384534	100.543870	95.673776	102.620746	103.296850	103.798947	106.225407	105.703625	106.023035	88.404346	64.535727	16.419022	0.000000	73.841912	84.413309	96.262088	103.752162	99.658165	100.963335	102.104546	105.399277	103.040591	104.000316	104.000316	103.708184	102.898934	103.669740	102.839627	98.577209	108.289180	106.874100	106.827163	100.462301	98.759194	98.250734	97.795652	105.406977	105.114085	102.823681	96.413075	102.755750	108.215961	104.217352	101.417425	102.697648	102.230550	
