25
5	0.000000	156.454228	154.957737	155.840453	153.539948	153.237287	156.214213	152.737120	156.977251	157.512334	158.402471	158.038388	159.201860	157.401672	155.259848	155.015745	158.735562	160.710327	156.406761	157.667181	158.148586	159.789677	156.115544	154.951188	154.850756	
13	156.454228	0.000000	151.391376	152.505889	156.407400	157.502833	156.881418	154.971283	156.346840	157.192226	155.827590	157.512098	157.857384	155.888684	156.917501	156.169716	157.345943	157.998989	155.115357	156.851251	157.355014	157.541845	154.715152	154.193101	155.359863	
24	154.957737	151.391376	0.000000	155.295815	153.827085	153.560344	153.823144	153.116303	155.082415	158.570925	156.459375	158.444314	155.707733	154.675915	156.042659	154.814786	155.323563	158.013668	157.718175	158.545992	154.941885	157.971929	156.523973	155.944495	160.045044	
19	155.840453	152.505889	155.295815	0.000000	151.494531	151.509611	149.316063	147.873975	154.916883	154.976242	158.613434	154.373677	155.543036	155.712834	154.565987	153.109338	153.987211	155.719485	154.915907	155.429522	155.465349	159.115782	156.294962	155.344586	156.476331	
4	153.539948	156.407400	153.827085	151.494531	0.000000	31.691585	82.214834	93.879421	152.593385	155.037226	155.847219	155.220060	157.563243	155.569708	152.695324	152.170614	154.427112	155.955100	153.022010	154.649621	155.191588	157.335603	152.056669	152.741729	155.175750	
16	153.237287	157.502833	153.560344	151.509611	31.691585	0.000000	82.422347	95.898394	152.326117	153.835120	156.048100	155.151880	159.443677	157.256737	152.056203	151.961198	154.313790	155.096883	153.964799	155.498456	155.688668	157.402840	151.137511	152.908875	155.906110	
15	156.214213	156.881418	153.823144	149.316063	82.214834	82.422347	0.000000	98.648375	154.856660	154.603007	157.343836	153.648599	156.687703	155.449616	154.258684	154.138385	154.651343	156.257060	154.011890	155.511746	156.293797	157.811685	152.723360	155.936323	156.354904	
25	152.737120	154.971283	153.116303	147.873975	93.879421	95.898394	98.648375	0.000000	154.065029	155.630857	154.943764	156.247796	157.793246	157.638903	154.339899	153.323764	154.091191	153.437283	152.781673	155.671396	157.521338	155.319566	152.705425	153.371426	157.123536	
21	156.977251	156.346840	155.082415	154.916883	152.593385	152.326117	154.856660	154.065029	0.000000	115.224560	124.927972	151.895515	151.051833	155.032277	153.414078	153.161401	154.644696	154.398786	154.242238	156.908574	156.181499	157.665140	150.888269	152.292864	154.115811	
1	157.512334	157.192226	158.570925	154.976242	155.037226	153.835120	154.603007	155.630857	115.224560	0.000000	126.582116	155.300683	154.501374	156.690974	155.291147	155.411478	156.264245	155.201793	155.218659	155.257154	154.715178	157.172079	153.860897	155.902868	154.813742	
6	158.402471	155.827590	156.459375	158.613434	155.847219	156.048100	157.343836	154.943764	124.927972	126.582116	0.000000	152.355338	153.538728	154.720680	153.997966	154.007545	156.796242	158.163572	156.703512	155.092637	155.848995	157.029561	153.444359	151.683691	155.558338	
14	158.038388	157.512098	158.444314	154.373677	155.220060	155.151880	153.648599	156.247796	151.895515	155.300683	152.355338	0.000000	148.745512	158.992566	156.070337	156.571985	158.001340	158.959316	157.371385	158.715708	158.416929	160.534794	157.233578	155.285707	155.484742	
8	159.201860	157.857384	155.707733	155.543036	157.563243	159.443677	156.687703	157.793246	151.051833	154.501374	153.538728	148.745512	0.000000	156.767048	157.326037	156.634658	156.146504	157.081289	156.970475	157.895929	161.083744	160.852217	155.481733	153.404778	158.179068	
9	157.401672	155.888684	154.675915	155.712834	155.569708	157.256737	155.449616	157.638903	155.032277	156.690974	154.720680	158.992566	156.767048	0.000000	142.455966	141.583252	154.430999	157.009502	155.035647	156.719752	155.426503	158.047806	154.324390	151.643150	153.964636	
3	155.259848	156.917501	156.042659	154.565987	152.695324	152.056203	154.258684	154.339899	153.414078	155.291147	153.997966	156.070337	157.326037	142.455966	0.000000	19.033934	156.999866	157.823299	155.601031	155.259422	156.300858	157.132969	152.563170	152.010963	153.956377	
7	155.015745	156.169716	154.814786	153.109338	152.170614	151.961198	154.138385	153.323764	153.161401	155.411478	154.007545	156.571985	156.634658	141.583252	19.033934	0.000000	156.869635	157.363135	154.915885	155.793445	155.147809	156.401193	153.355980	152.277347	154.473289	
12	158.735562	157.345943	155.323563	153.987211	154.427112	154.313790	154.651343	154.091191	154.644696	156.264245	156.796242	158.001340	156.146504	154.430999	156.999866	156.869635	0.000000	116.221995	150.631887	148.053378	157.414160	157.341523	151.296035	153.036832	156.506774	
17	160.710327	157.998989	158.013668	155.719485	155.955100	155.096883	156.257060	153.437283	154.398786	155.201793	158.163572	158.959316	157.081289	157.009502	157.823299	157.363135	116.221995	0.000000	152.893465	152.215421	156.748908	157.488062	155.067694	155.383513	157.983206	
18	156.406761	155.115357	157.718175	154.915907	153.022010	153.964799	154.011890	152.781673	154.242238	155.218659	156.703512	157.371385	156.970475	155.035647	155.601031	154.915885	150.631887	152.893465	0.000000	130.785321	157.363908	157.263570	153.386469	155.116759	155.613359	
22	157.667181	156.851251	158.545992	155.429522	154.649621	155.498456	155.511746	155.671396	156.908574	155.257154	155.092637	158.715708	157.895929	156.719752	155.259422	155.793445	148.053378	152.215421	130.785321	0.000000	157.234175	158.233521	150.629462	156.777008	156.361057	
20	158.148586	157.355014	154.941885	155.465349	155.191588	155.688668	156.293797	157.521338	156.181499	154.715178	155.848995	158.416929	161.083744	155.426503	156.300858	155.147809	157.414160	156.748908	157.363908	157.234175	0.000000	114.604529	156.342838	155.339588	155.191846	
2	159.789677	157.541845	157.971929	159.115782	157.335603	157.402840	157.811685	155.319566	157.665140	157.172079	157.029561	160.534794	160.852217	158.047806	157.132969	156.401193	157.341523	157.488062	157.263570	158.233521	114.604529	0.000000	156.470983	157.127348	157.209231	
11	156.115544	154.715152	156.523973	156.294962	152.056669	151.137511	152.723360	152.705425	150.888269	153.860897	153.444359	157.233578	155.481733	154.324390	152.563170	153.355980	151.296035	155.067694	153.386469	150.629462	156.342838	156.470983	0.000000	125.156936	128.486397	
23	154.951188	154.193101	155.944495	155.344586	152.741729	152.908875	155.936323	153.371426	152.292864	155.902868	151.683691	155.285707	153.404778	151.643150	152.010963	152.277347	153.036832	155.383513	155.116759	156.777008	155.339588	157.127348	125.156936	0.000000	97.675873	
10	154.850756	155.359863	160.045044	156.476331	155.175750	155.906110	156.354904	157.123536	154.115811	154.813742	155.558338	155.484742	158.179068	153.964636	153.956377	154.473289	156.506774	157.983206	155.613359	156.361057	155.191846	157.209231	128.486397	97.675873	0.000000	
