25
5	0.000000	156.175998	154.645095	155.611837	153.364798	153.011130	156.129222	152.493524	156.598888	157.253449	157.907564	157.917000	158.927518	157.019726	154.840948	154.611589	158.608567	160.355550	156.058972	157.311206	158.013170	159.408920	155.754326	154.781429	154.297186	
13	156.175998	0.000000	151.285056	152.406356	155.964506	157.227755	156.598979	154.749060	156.264226	157.147458	155.561538	157.193263	157.563598	155.607972	156.753533	155.938860	157.143950	157.569212	154.926129	156.898734	157.229633	157.404683	154.238119	153.946571	155.018776	
24	154.645095	151.285056	0.000000	155.055932	153.547697	153.256027	153.511466	152.850102	155.093012	158.122769	155.997419	158.148395	155.533234	154.367736	155.779159	154.662402	155.022036	157.747397	157.084742	158.015485	154.798603	157.583307	156.058518	155.709544	159.715535	
19	155.611837	152.406356	155.055932	0.000000	151.188058	151.356213	149.003378	147.387946	154.529646	154.819595	158.364897	154.176523	155.300636	155.553803	154.275402	152.585198	153.699416	155.341095	154.737249	155.023857	155.406092	158.933635	155.772944	155.368264	156.434930	
4	153.364798	155.964506	153.547697	151.188058	0.000000	32.077834	82.257233	93.991216	152.344647	154.937446	155.467198	154.816734	157.374309	155.371171	152.613532	152.074089	154.181444	155.770765	152.707475	154.382455	155.159720	157.251139	151.713966	152.425448	154.823872	
16	153.011130	157.227755	153.256027	151.356213	32.077834	0.000000	82.040441	95.959183	151.956078	153.821522	155.602334	154.901629	159.177659	157.155721	151.812294	151.702556	154.250676	154.928435	153.602662	155.445094	155.465204	157.045147	150.880990	152.598915	155.386942	
15	156.129222	156.598979	153.511466	149.003378	82.257233	82.040441	0.000000	98.666152	154.753638	154.441459	156.972342	153.335433	156.562851	155.352577	153.818076	153.994831	154.551390	156.162885	153.939442	155.349479	156.311273	157.680192	152.524601	155.726712	156.186153	
25	152.493524	154.749060	152.850102	147.387946	93.991216	95.959183	98.666152	0.000000	153.747847	155.462632	154.541287	155.913213	157.591422	157.397999	153.967440	152.951310	153.955082	153.266135	152.383953	155.154379	157.269098	155.055546	152.390649	153.272414	156.849968	
21	156.598888	156.264226	155.093012	154.529646	152.344647	151.956078	154.753638	153.747847	0.000000	115.003200	124.999359	151.893284	150.978280	154.900117	153.418190	153.013590	154.525747	154.148427	154.217687	156.627538	156.124422	157.514651	150.742580	152.114640	154.076590	
1	157.253449	157.147458	158.122769	154.819595	154.937446	153.821522	154.441459	155.462632	115.003200	0.000000	126.443899	155.158293	154.161812	156.571969	155.136959	155.260697	156.127586	155.228013	154.903655	155.139814	154.558760	157.003881	153.586388	155.555007	154.853184	
6	157.907564	155.561538	155.997419	158.364897	155.467198	155.602334	156.972342	154.541287	124.999359	126.443899	0.000000	152.043820	153.307815	154.488101	153.800499	153.687635	156.657121	157.755853	156.644050	154.776689	155.812563	156.858900	152.948566	151.444479	155.458129	
14	157.917000	157.193263	158.148395	154.176523	154.816734	154.901629	153.335433	155.913213	151.893284	155.158293	152.043820	0.000000	148.502631	158.753193	155.834825	156.392034	157.864990	158.828744	157.151429	158.335639	158.301636	160.366904	156.781373	155.130899	155.209300	
8	158.927518	157.563598	155.533234	155.300636	157.374309	159.177659	156.562851	157.591422	150.978280	154.161812	153.307815	148.502631	0.000000	156.629183	157.060019	156.662934	155.924093	156.894134	156.883279	157.500093	160.993500	160.653822	155.343693	153.289758	158.025047	
9	157.019726	155.607972	154.367736	155.553803	155.371171	157.155721	155.352577	157.397999	154.900117	156.571969	154.488101	158.753193	156.629183	0.000000	142.258578	141.289497	154.277217	156.739049	154.661071	156.363067	155.421400	157.655002	154.088313	151.379710	153.879245	
3	154.840948	156.753533	155.779159	154.275402	152.613532	151.812294	153.818076	153.967440	153.418190	155.136959	153.800499	155.834825	157.060019	142.258578	0.000000	19.538857	156.922013	157.628774	155.217349	154.882293	156.329095	157.093870	152.058350	151.710569	153.517209	
7	154.611589	155.938860	154.662402	152.585198	152.074089	151.702556	153.994831	152.951310	153.013590	155.260697	153.687635	156.392034	156.662934	141.289497	19.538857	0.000000	156.669338	157.224172	154.535610	155.501356	155.079680	156.280467	153.251392	151.991698	154.174716	
12	158.608567	157.143950	155.022036	153.699416	154.181444	154.250676	154.551390	153.955082	154.525747	156.127586	156.657121	157.864990	155.924093	154.277217	156.922013	156.669338	0.000000	116.145765	150.295212	148.064527	157.415709	157.249659	150.945933	153.013605	156.429807	
17	160.355550	157.569212	157.747397	155.341095	155.770765	154.928435	156.162885	153.266135	154.148427	155.228013	157.755853	158.828744	156.894134	156.739049	157.628774	157.224172	116.145765	0.000000	152.673679	152.083822	156.715418	157.223972	154.697292	155.228876	157.734011	
18	156.058972	154.926129	157.084742	154.737249	152.707475	153.602662	153.939442	152.383953	154.217687	154.903655	156.644050	157.151429	156.883279	154.661071	155.217349	154.535610	150.295212	152.673679	0.000000	130.703297	157.185478	157.017804	152.926683	154.679993	155.467524	
22	157.311206	156.898734	158.015485	155.023857	154.382455	155.445094	155.349479	155.154379	156.627538	155.139814	154.776689	158.335639	157.500093	156.363067	154.882293	155.501356	148.064527	152.083822	130.703297	0.000000	157.129192	158.035126	150.676371	156.483984	156.084588	
20	158.013170	157.229633	154.798603	155.406092	155.159720	155.465204	156.311273	157.269098	156.124422	154.558760	155.812563	158.301636	160.993500	155.421400	156.329095	155.079680	157.415709	156.715418	157.185478	157.129192	0.000000	114.605787	156.165720	155.231479	155.080379	
2	159.408920	157.404683	157.583307	158.933635	157.251139	157.045147	157.680192	155.055546	157.514651	157.003881	156.858900	160.366904	160.653822	157.655002	157.093870	156.280467	157.249659	157.223972	157.017804	158.035126	114.605787	0.000000	156.089341	156.839020	156.868796	
11	155.754326	154.238119	156.058518	155.772944	151.713966	150.880990	152.524601	152.390649	150.742580	153.586388	152.948566	156.781373	155.343693	154.088313	152.058350	153.251392	150.945933	154.697292	152.926683	150.676371	156.165720	156.089341	0.000000	124.793548	128.237706	
23	154.781429	153.946571	155.709544	155.368264	152.425448	152.598915	155.726712	153.272414	152.114640	155.555007	151.444479	155.130899	153.289758	151.379710	151.710569	151.991698	153.013605	155.228876	154.679993	156.483984	155.231479	156.839020	124.793548	0.000000	97.539542	
10	154.297186	155.018776	159.715535	156.434930	154.823872	155.386942	156.186153	156.849968	154.076590	154.853184	155.458129	155.209300	158.025047	153.879245	153.517209	154.174716	156.429807	157.734011	155.467524	156.084588	155.080379	156.868796	128.237706	97.539542	0.000000	
