12
2	0.000000	153.721931	153.206249	153.651654	155.341359	153.496868	154.036431	155.690237	154.904890	154.030527	156.243399	152.518862	
4	153.721931	0.000000	141.812163	154.079133	148.876062	151.070398	152.096480	156.244240	155.031663	154.758565	155.049611	155.534657	
9	153.206249	141.812163	0.000000	150.288791	148.318477	150.662384	151.407389	158.469993	154.663802	154.999470	154.705982	154.442882	
12	153.651654	154.079133	150.288791	0.000000	124.039108	147.584437	148.574837	157.915220	157.819470	156.078779	156.692733	157.137888	
11	155.341359	148.876062	148.318477	124.039108	0.000000	144.668312	146.486402	158.488532	157.100966	157.353696	158.646508	156.893675	
8	153.496868	151.070398	150.662384	147.584437	144.668312	0.000000	100.273147	155.746561	155.288865	154.403170	156.025704	155.128209	
1	154.036431	152.096480	151.407389	148.574837	146.486402	100.273147	0.000000	157.608117	157.290874	152.834751	155.551345	155.869433	
3	155.690237	156.244240	158.469993	157.915220	158.488532	155.746561	157.608117	0.000000	87.520918	144.493442	144.663318	144.872596	
5	154.904890	155.031663	154.663802	157.819470	157.100966	155.288865	157.290874	87.520918	0.000000	142.620933	144.778331	143.634420	
7	154.030527	154.758565	154.999470	156.078779	157.353696	154.403170	152.834751	144.493442	142.620933	0.000000	56.238045	119.229189	
6	156.243399	155.049611	154.705982	156.692733	158.646508	156.025704	155.551345	144.663318	144.778331	56.238045	0.000000	121.013585	
10	152.518862	155.534657	154.442882	157.137888	156.893675	155.128209	155.869433	144.872596	143.634420	119.229189	121.013585	0.000000	
