50
9	0.000000	141.141752	139.961189	152.869938	148.966192	151.165385	149.538046	152.075197	151.305438	151.945549	151.376025	151.263437	153.194418	150.439271	151.478936	151.974861	154.058216	150.173766	150.844275	151.464547	151.056416	150.837163	149.543979	151.515128	152.831030	153.951864	152.308170	156.308638	154.045634	155.540225	152.441595	151.618952	151.624955	157.861760	151.092855	148.137779	151.195360	151.643919	152.610093	150.240919	151.448358	152.195691	155.341644	150.696033	148.768575	146.946759	153.775049	152.504348	149.711607	154.492142	
28	141.141752	0.000000	132.443525	149.077332	149.710803	146.864695	148.226826	148.275702	148.863069	150.479068	152.309088	151.408249	152.220423	150.124704	149.419675	152.735914	150.453056	150.311791	150.870683	150.927466	152.254791	147.717909	149.407516	149.681241	150.586258	151.946639	152.666098	155.013108	150.702745	151.742449	150.534065	151.026512	152.696777	152.917125	151.247527	149.306068	148.674951	150.531625	152.358405	152.011562	150.657320	149.919032	150.013642	149.704126	151.548243	149.106812	152.466840	151.612482	148.496481	151.502544	
5	139.961189	132.443525	0.000000	149.361513	147.638200	148.546361	150.166467	148.700955	146.599305	148.100828	149.251992	149.906797	149.662650	149.738639	149.590496	150.629371	153.179903	148.198909	147.829302	150.684976	152.151768	150.305448	151.303998	149.437224	150.312533	151.206528	148.922307	150.751494	151.736695	152.673942	149.921114	149.619041	149.966972	152.205043	150.844576	149.413558	147.355001	149.417823	151.110150	152.623621	151.142092	149.147160	151.978136	148.981485	150.507842	149.636971	151.285781	153.152228	149.863213	152.380726	
11	152.869938	149.077332	149.361513	0.000000	144.252966	141.977871	146.141468	148.472851	150.158128	149.667515	150.657139	148.377536	153.886422	152.300430	149.183401	149.561845	153.525172	150.470037	150.467445	153.319348	151.200050	152.313584	153.557267	150.676219	151.817558	151.183333	153.228049	153.648982	152.875736	148.664171	148.842439	148.489047	154.005027	152.405635	150.754873	149.938631	150.212013	153.011521	152.295135	150.450441	152.660808	149.358310	149.637525	152.703310	149.314930	150.912299	152.367290	152.212081	154.143524	154.344922	
15	148.966192	149.710803	147.638200	144.252966	0.000000	97.806931	126.862032	146.581885	148.697103	149.710281	150.401619	144.209507	152.064281	149.371177	148.436226	149.913720	150.443667	151.117790	151.587959	146.572854	149.456225	150.335378	151.379622	149.103251	149.740927	150.241540	151.853535	150.812903	148.494456	148.972137	147.661123	148.542252	151.555116	150.826594	151.146441	149.900235	150.020129	147.609878	151.390486	151.512157	150.551429	149.384966	151.994820	150.799357	151.254019	150.141135	151.730085	152.441044	146.371822	150.296653	
4	151.165385	146.864695	148.546361	141.977871	97.806931	0.000000	128.435882	144.488905	146.364878	147.656132	147.660361	146.282296	152.702733	151.923580	147.328338	148.605994	150.401949	151.702867	151.501560	149.282496	149.868507	148.451245	151.018817	149.654237	149.850150	148.304630	150.157761	153.336616	149.923566	150.423127	149.441242	151.377601	152.363023	151.519310	151.331175	147.774513	149.543502	148.315323	150.798076	151.318048	152.650588	152.329624	151.604551	150.990627	151.459071	151.453459	150.442183	151.959608	148.325458	151.489948	
18	149.538046	148.226826	150.166467	146.141468	126.862032	128.435882	0.000000	145.399930	147.952034	150.751308	151.330830	146.550342	153.356916	151.317067	151.304785	152.128745	154.557630	153.831039	154.435774	150.428313	149.273554	148.191049	154.614743	149.899996	148.979846	149.072455	153.542309	150.602791	148.010102	151.070768	148.016046	149.675443	151.672762	151.923839	151.700981	151.022610	148.555724	148.639778	151.347483	150.723486	154.123198	151.040757	153.767212	152.491677	151.454163	150.550902	150.456457	150.414904	149.373278	152.349167	
17	152.075197	148.275702	148.700955	148.472851	146.581885	144.488905	145.399930	0.000000	137.125743	139.478343	143.059520	145.309882	151.239243	152.037491	148.805656	150.287594	151.290826	152.577004	152.775339	150.626135	150.854727	150.927627	156.377322	150.614173	149.462045	150.779376	148.641959	152.275373	149.369286	150.551031	150.150170	150.475741	151.643107	151.599861	150.270989	148.197458	150.487303	150.640940	152.813901	149.811016	153.086256	147.488112	148.571597	150.666371	148.985552	150.796392	149.915362	150.935944	148.866801	149.560458	
26	151.305438	148.863069	146.599305	150.158128	148.697103	146.364878	147.952034	137.125743	0.000000	145.476223	145.997851	144.794993	149.985170	149.076990	147.064045	147.306483	153.279631	148.970265	149.817137	148.367841	148.291757	149.978820	152.762331	148.024854	151.612772	148.207414	149.660314	150.986176	149.579284	151.288072	149.619519	147.220572	153.120940	151.266086	152.318068	148.744399	147.823076	150.321919	150.360485	149.870715	152.981676	149.519849	149.591413	149.771479	150.806859	150.730338	149.043401	149.224810	149.549052	153.766666	
35	151.945549	150.479068	148.100828	149.667515	149.710281	147.656132	150.751308	139.478343	145.476223	0.000000	134.761948	149.448942	150.553300	151.459754	148.753715	150.876584	148.826685	153.410225	152.568254	151.448054	153.096065	153.269283	154.700979	148.583301	154.316564	151.773713	148.111296	154.731729	152.543567	157.149183	154.224224	154.226036	152.840545	155.869667	154.411007	149.232305	153.023178	153.417684	151.758659	155.359114	153.206991	148.172330	154.220882	153.661549	151.817434	149.780833	153.701848	153.137061	150.991971	154.170236	
